Created At,Text
2021-03-11 23:59:36,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:35,"b'@S_Arrowsmith82 I\xe2\x80\x99ve not had my bet...if they can give me 20% they can give me 100%, I\xe2\x80\x99m not worried about it but u\xe2\x80\xa6 https://t.co/XWsOTFhuoV'"
2021-03-11 23:59:35,"b'20% ($27) under retail\nSupreme Striped Rib Sweatpant Rust\nSize: XL \xe2\x80\x94 Retail: $138\n\nBUY NOW \xe2\x9e\xa1 $111\xe2\x80\xa6 https://t.co/eGAyUc3Eio'"
2021-03-11 23:59:33,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:33,"b'RT @CurtisGreay: I ain\xe2\x80\x99t even complaining about gas nomo..\n\nThis $20 going ina tank whether it\xe2\x80\x99s 1.99 or 2.50...\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
2021-03-11 23:59:31,"b'@ZenthilBabu @aarajj @Nikil04360028 @Samaniyantweet @Senthilvel79 My take: DMK will get around 20% core vote bank +\xe2\x80\xa6 https://t.co/lsaAJLZx2w'"
2021-03-11 23:59:31,"b""RT @thewealthdad: If you're struggling to save/invest &gt;20% of your income\n\nThen usually the problem(s) is parked in your driveway or in the\xe2\x80\xa6"""
2021-03-11 23:59:31,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:30,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:30,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:29,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:29,"b'My Nintendo switch micro SD card doesn\xe2\x80\x99t work and I paid $20 for that shit and now I have no way to redownload/play Smash'"
2021-03-11 23:59:28,"b""I really just bought 20 bucks worth of cp coins and @Activision just took my money and didn't give me my points"""
2021-03-11 23:59:28,"b'@616ALTMAN damn. lmfao ur 20 u should know better bath i ain\xe2\x80\x99t reading all that shit'"
2021-03-11 23:59:27,"b""@2RawTooReal i couldn't even listen to more than 20 secs. JFC, that child needs therapy or some kind of fucking int\xe2\x80\xa6 https://t.co/yilsNUvMTi"""
2021-03-11 23:59:23,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:22,"b'@MelissaLMRogers I prefer a Single Payer (Government/taxes) with Private Delivery (most current doctors &amp; clinics t\xe2\x80\xa6 https://t.co/KjC0wxAzBe'"
2021-03-11 23:59:18,"b'Baby del 1 al 10 yo t doy un 20 \xf0\x9f\xa4\xad'"
2021-03-11 23:59:17,"b""God! Ain't That The \nFreakin Truth! \n\nhttps://t.co/P4IRlN2t4D"""
2021-03-11 23:59:17,"b'RT @rockin_rodger: @catturd2 So, I, as a 20-year military veteran can\'t get my knee replaced because they say it isn\'t ""service connected"",\xe2\x80\xa6'"
2021-03-11 23:59:17,"b""@crasl7 @RemindMe_OfThis I don't think the narrative will survive two years.\n\nhttps://t.co/ihhnjSXErr\n\nhttps://t.co/CBjOSPMvqI"""
2021-03-11 23:59:16,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:16,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:16,"b'RT @CurtisGreay: I ain\xe2\x80\x99t even complaining about gas nomo..\n\nThis $20 going ina tank whether it\xe2\x80\x99s 1.99 or 2.50...\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
2021-03-11 23:59:11,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:10,"b""RT @ryuminating: There is one record @BTS_twt hasn't broken yet for a Korean artist and it is for the longest run on the Billboard Hot100.\xe2\x80\xa6"""
2021-03-11 23:59:10,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:09,"b'RT @water_king10: Yuh boyfriend don\xe2\x80\x99t shave he pooch and got dingleberries trapped in he hair serving 20 to life\n\nEverytime you go to lick\xe2\x80\xa6'"
2021-03-11 23:59:05,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:02,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:02,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:01,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:59:00,"b'RT @bucks_cake: #DeFi #BKC #eth2 #BucksCake\n\xe2\x98\x84\xef\xb8\x8fBucksCake\xe2\x80\x99s 1.25 BKC Airdrop\xf0\x9f\x9a\x80\n\xf0\x9f\x92\x8e[1 BKC ~ 20$]\xf0\x9f\x8f\x86\n\n1. Register at https://t.co/NWLWxaeRu9 \xf0\x9f\x8f\xa1\n2. Fo\xe2\x80\xa6'"
2021-03-11 23:59:00,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:58:59,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:58:59,"b'RT @KristySwansonXO: @catturd2 I don\xe2\x80\x99t know, but I thought I heard it was about 20 minutes long and it\xe2\x80\x99s all pre-taped. So I\xe2\x80\x99m sure it will\xe2\x80\xa6'"
2021-03-11 23:58:58,"b'RT @rockin_rodger: @catturd2 So, I, as a 20-year military veteran can\'t get my knee replaced because they say it isn\'t ""service connected"",\xe2\x80\xa6'"
2021-03-11 23:58:57,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:58:57,"b'@NickMaraman @NCLC4consumers @theSBPC Gotta get my math right ... 20 payments! Ha. But you get the point. DOE ignor\xe2\x80\xa6 https://t.co/pTJTktnQnI'"
2021-03-11 23:58:54,"b""RT @thewealthdad: Some days I earn $500+ online and then the next day I'll only make one sale for $20\n\nMy competitive advantage is I don't\xe2\x80\xa6"""
2021-03-11 23:58:53,"b'RT @CurtisGreay: I ain\xe2\x80\x99t even complaining about gas nomo..\n\nThis $20 going ina tank whether it\xe2\x80\x99s 1.99 or 2.50...\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
2021-03-11 23:58:51,"b'RT @rockin_rodger: @catturd2 So, I, as a 20-year military veteran can\'t get my knee replaced because they say it isn\'t ""service connected"",\xe2\x80\xa6'"
2021-03-11 23:58:49,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:58:46,"b'RT @CurtisGreay: I ain\xe2\x80\x99t even complaining about gas nomo..\n\nThis $20 going ina tank whether it\xe2\x80\x99s 1.99 or 2.50...\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
2021-03-11 23:58:43,"b'@ChipotleTweets $8.20 for a plain cheese quesadilla is insane. My kids love them but don\xe2\x80\x99t want any sides. I am not\xe2\x80\xa6 https://t.co/BX2s4bZM4Y'"
2021-03-11 23:58:41,"b'RT @CurtisGreay: I ain\xe2\x80\x99t even complaining about gas nomo..\n\nThis $20 going ina tank whether it\xe2\x80\x99s 1.99 or 2.50...\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
2021-03-11 23:58:41,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:58:40,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:58:38,"b""RT @ryuminating: There is one record @BTS_twt hasn't broken yet for a Korean artist and it is for the longest run on the Billboard Hot100.\xe2\x80\xa6"""
2021-03-11 23:58:37,"b'@tdpmayhem @PlayCODMobile How does it feel to be so desperate for attention that you supposedly had sex with your g\xe2\x80\xa6 https://t.co/Bbd9TTysr4'"
2021-03-11 23:58:34,"b""RT @ATEEZ_World: [\xf0\x9f\x93\xa2] GENIE \n\nAtiny!! We are at #31 but don't stop streaming! Let's get back to Top 20! KAJAA!! We believe in you! \xf0\x9f\x91\x8f \xf0\x9f\xa7\x9e\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xe2\x80\xa6"""
2021-03-11 23:58:33,"b'RT @gooswap: Presale Link https://t.co/M3dJWdiKsE\n\nTelegram Group: https://t.co/mj4RrycOBL\nWebsite https://t.co/RbDt1Ro0Rs\n\nFarm and BEP-20\xe2\x80\xa6'"
2021-03-11 23:58:33,"b""@notfittoserve @bbcquestiontime I work in the NHS. On an Acute Admissions Ward. I have done for 20 years. Yes it's\xe2\x80\xa6 https://t.co/xdIYKWhVdj"""
2021-03-11 23:58:29,"b'RT @rockin_rodger: @catturd2 So, I, as a 20-year military veteran can\'t get my knee replaced because they say it isn\'t ""service connected"",\xe2\x80\xa6'"
2021-03-11 23:58:25,"b'RT @Melanin_Mmaps: Credit must be given where it\xe2\x80\x99s due.\nThank you @EFFStudents for ensuring that 20 000 students are ensured of an educatio\xe2\x80\xa6'"
2021-03-11 23:58:24,"b'RT @DanRodimer: Pelosi just passed one of the largest gun control bills in the last 20 years.\n\nIf you think they don\xe2\x80\x99t want to end the 2nd\xe2\x80\xa6'"
2021-03-11 23:58:24,"b""RT @magaxx00: Don't buy the hype!\n\nYou can still be kind, loving and caring regardless of the liberals who WANT everyone to believe this cr\xe2\x80\xa6"""
2021-03-11 23:58:19,"b'RT @sanosupari: \xf0\x9f\x9a\xa8 MOVEMENT CRUSH ALERT y\xe2\x80\x99all know how much I love to crush \xf0\x9f\x98\xbb Taking a moment to shout out to the world that I \xf0\x9f\x92\x9c@UndocuBlack\xe2\x80\xa6'"
2021-03-11 23:58:18,"b'RT @CSugarsweets: Someone said they were gonna report me go for it get me arrested for a 20 year old crime at a store that no longer exists\xe2\x80\xa6'"
2021-03-11 23:58:16,"b'RT @CSugarsweets: Someone said they were gonna report me go for it get me arrested for a 20 year old crime at a store that no longer exists\xe2\x80\xa6'"
2021-03-11 23:58:16,"b'RT @sof1azara03: $20 or 280rb Giveaway \xf0\x9f\x92\xab\xe2\x9c\xa8\n\n- RT and Follow @finance_pikachu &amp; myself\n\n- RT/Like their PIN \n\n- Join TG channel + reply TG na\xe2\x80\xa6'"
2021-03-11 23:58:13,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:58:13,"b""RT @ryuminating: There is one record @BTS_twt hasn't broken yet for a Korean artist and it is for the longest run on the Billboard Hot100.\xe2\x80\xa6"""
2021-03-11 23:58:13,"b'@johnmckay_ I live 20 miles from there and I won\xe2\x80\x99t live in Miami.'"
2021-03-11 23:58:12,"b'RT @Namastaywoke: TV writers don\xe2\x80\x99t think 20-25 year olds exist'"
2021-03-11 23:58:11,"b'RT @rockin_rodger: @catturd2 So, I, as a 20-year military veteran can\'t get my knee replaced because they say it isn\'t ""service connected"",\xe2\x80\xa6'"
2021-03-11 23:58:07,"b'RT @CurtisGreay: I ain\xe2\x80\x99t even complaining about gas nomo..\n\nThis $20 going ina tank whether it\xe2\x80\x99s 1.99 or 2.50...\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
2021-03-11 23:58:07,"b""RT @ryuminating: There is one record @BTS_twt hasn't broken yet for a Korean artist and it is for the longest run on the Billboard Hot100.\xe2\x80\xa6"""
2021-03-11 23:58:07,"b'RT @rockin_rodger: @catturd2 So, I, as a 20-year military veteran can\'t get my knee replaced because they say it isn\'t ""service connected"",\xe2\x80\xa6'"
2021-03-11 23:58:03,"b'@lastseentoday @LinzeeLitsee @motivate_jadesy @EmMcchrystal I literally mentioned you should be asking why men are\xe2\x80\xa6 https://t.co/keOXK6hsNg'"
2021-03-11 23:58:01,"b'RT @KristySwansonXO: @catturd2 I don\xe2\x80\x99t know, but I thought I heard it was about 20 minutes long and it\xe2\x80\x99s all pre-taped. So I\xe2\x80\x99m sure it will\xe2\x80\xa6'"
2021-03-11 23:59:56,"b""RT @analytic_footy: Tomori should start for England, don't @ me"""
2021-03-11 23:59:53,"b'RT @BBCNewsnight: Labour has accused Boris Johnson of lying to MPs after he wrongly claimed Sir Keir Starmer had voted against a pay rise f\xe2\x80\xa6'"
2021-03-11 23:59:53,"b'RT @barungi17: Princess Diana was married to a whole Future King of England, and still felt the need to leave her children an inheritance..\xe2\x80\xa6'"
2021-03-11 23:59:52,"b'RT @AdoptionsUk: Please retweet to help Goose find a home #Birmingham\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\n\nBig, lovable lad, aged 5, best as only pet but can walk out with o\xe2\x80\xa6'"
2021-03-11 23:59:49,"b'I do not believe England\xe2\x80\x99s royal family is racist. I also do not believe England should have a royal family..'"
2021-03-11 23:59:48,"b'@hannahinchesham @BryonyBowie @FelicityCloake Isn\xe2\x80\x99t it? It was utterly unsurprising at the time. My halls were down\xe2\x80\xa6 https://t.co/vxDWYteVkj'"
2021-03-11 23:59:44,"b'RT @awdorset: Gloucester: Experts to study Roman wall found in city centre https://t.co/1ZkEOvqWKx'"
2021-03-11 23:59:43,"b'Possible to identify people with luck I am sure: https://t.co/Vfq1tcjnfY'"
2021-03-11 23:59:43,"b'RT @lindsayromantic: #DiverseRomance #Romance DARK MAIDEN https://t.co/dorsWMBOmC UK https://t.co/G72nruzisY \n#ChapterOne https://t.co/6Iyc\xe2\x80\xa6'"
2021-03-11 23:59:39,"b""@john76867892 @SorchaEastwood It's British nationalism that's to England's detriment.\n\nBut thanks."""
2021-03-11 23:59:38,"b'@LozzaFox We pray continually for you and yours. We often spend time in England but your caring principles and arti\xe2\x80\xa6 https://t.co/In24Ko3acx'"
2021-03-11 23:59:33,"b'Rugby Union Today: Six Nations build up https://t.co/Ulk8grPJ8J'"
2021-03-11 23:59:31,"b""A 'Relic of The Early Solar System' Was Just Found on a Driveway in England #meteorites #winchcombe #gloucestershire https://t.co/gTy40h17mk"""
2021-03-11 23:59:28,"b'Dom Sibley breaks out of slump to help see #England home'"
2021-03-11 23:59:27,"b'RT @BBCBreaking: London police officer held on suspicion of kidnap and murder of Sarah Everard treated in hospital for head injury sustaine\xe2\x80\xa6'"
2021-03-11 23:59:25,"b""@uuhvaimorre england is jealous of Brazil's football prowess and how naturally sexy you guys are"""
2021-03-11 23:59:25,"b'@FraterMiller I was thinking about the lockdown and how countries like wales and scotland virtually closed their bo\xe2\x80\xa6 https://t.co/upWFotMOrw'"
2021-03-11 23:59:22,"b'Can you ask some of your followers to follow @dogbus999 they need more followers to be able to get support from com\xe2\x80\xa6 https://t.co/gfDrJn8Nh6'"
2021-03-11 23:59:18,"b'@ElliottHusband @DaleJohnsonESPN 4th in England is not Champions league so what are UEFA after then?'"
2021-03-11 23:59:18,"b'RT @TheRustler83: 74,742 people aged 80+ died in #England &amp; #Wales during January &amp; February.\n\n52,875 of them had been v@cc!nated \n\n29,517\xe2\x80\xa6'"
2021-03-11 23:59:16,"b'RT @Colin_Cambray: So the WHO have just announced that Asymptomatic transmission does not occur, which we have always known.\nSo why are we\xe2\x80\xa6'"
2021-03-11 23:59:15,"b""RT @BBCBreaking: 'Human remains' found in woodland in Kent, England, by officers searching for missing 33-year-old Sarah Everard, police sa\xe2\x80\xa6"""
2021-03-11 23:59:15,"b'RT @FrankKhalidUK: Chelsea are keen on Kingsley Coman as a replacement if Christian Pulisic pushes for a summer exit, with Manchester Unite\xe2\x80\xa6'"
2021-03-11 23:59:14,"b'RT @nyeusi_waasi: \xe2\x80\x9cParasite\xe2\x80\x9d painted on a statue of Queen Elizabeth in Kent, England https://t.co/3YrH0D9glE'"
2021-03-11 23:59:14,"b'RT @atticesoterica: Vintage Royal Doulton Billie And Buntie Bunnykins Sleigh Ride Golden Jubilee Celebration Which Was Hand Painted And Mad\xe2\x80\xa6'"
2021-03-11 23:59:13,"b'@MariaMelee @mk_england I cannot wait to read this!'"
2021-03-11 23:59:13,"b'@froblivion8 @PMcauk @NotJoeK1ng @JournoStephen @FacundoSavala So you just hate the English then? Because your argu\xe2\x80\xa6 https://t.co/drGHH1nnfa'"
2021-03-11 23:59:13,"b""RT @Jerry_grey2002: Barbados, in the West Indies with a history of slavery decided that it's time to let go of the colonial past and remove\xe2\x80\xa6"""
2021-03-11 23:59:11,"b'RT @TheJudyRoom: March 9, 1969:  The annual showing of ""The Wizard of Oz"" on NBC. This was the last TV showing while Judy was still alive.\xe2\x80\xa6'"
2021-03-11 23:59:01,"b'RT @RishabhPant17: Test series done and dusted, time to put on the Blues as we get set for the T20s against England\n\n#INDVsENG #RP17 https:\xe2\x80\xa6'"
2021-03-11 23:59:01,"b'RT @IMDb: New episode! #AmericanGods star #IanMcShane talks about growing up as an actor in England, the time he met Marlon Brando, and the\xe2\x80\xa6'"
2021-03-11 23:58:59,"b'England vs France: Max Malins faces hectic Six Nations debut, warns coach Eddie Jones https://t.co/jSt0tIyRo6'"
2021-03-11 23:58:58,"b'RT @fact_covid: The latest @PHE_uk technical briefing has just been published on Variants of Concern and Under Investigation in England.\xe2\x80\xa6'"
2021-03-11 23:58:58,"b'@Moonspinner55 Trapped. An Icelandic murder mystery. Beautifully filmed. \nThey had a bad year once with 4 murders.\xe2\x80\xa6 https://t.co/8GLoVCX8vP'"
2021-03-11 23:58:58,"b'England: Pupil at Springhill Catholic Primary School, in Southampton, has tested positive for Covid19. This follows\xe2\x80\xa6 https://t.co/adiKjkkc7a'"
2021-03-11 23:58:56,"b'New England Patriots WR Kenny Golladay just has that nice ring to it \xf0\x9f\x94\x94'"
2021-03-11 23:58:54,"b'RT @vivamjm: and still the media insists on referring to ""new"" rather than (existing) rules for non EU/EEA 3rd countries. \nIn the meantime\xe2\x80\xa6'"
2021-03-11 23:58:53,"b'Trent brown you waste of money and time New England can have your lazy ass @Trent'"
2021-03-11 23:58:50,"b""RT @BBCNewsnight: Elections are taking in place in May across nearly every part of Great Britain.\n\nIt's the first election for Keir Starmer\xe2\x80\xa6"""
2021-03-11 23:58:49,"b""RT @LeoKearse: New video: is the SNP racist? I'm a Scottish comedian who's returned to Glasgow after living in England for years and I'm ho\xe2\x80\xa6"""
2021-03-11 23:58:46,"b'RT @Colin_Cambray: So the WHO have just announced that Asymptomatic transmission does not occur, which we have always known.\nSo why are we\xe2\x80\xa6'"
2021-03-11 23:58:45,"b'New episode! #AmericanGods star #IanMcShane talks about growing up as an actor in England, the time he met Marlon B\xe2\x80\xa6 https://t.co/RitNqE1a0s'"
2021-03-11 23:58:45,"b'RT @ArundelSCATE: When @HighwaysEngland says it has ways to mitigate loss of rare wildlife from their massive new roads....think of Norwich\xe2\x80\xa6'"
2021-03-11 23:58:32,"b'@BlazeLeo5 @LouieDi13 time to mute you. If Kane was so good him for no even dey Tottenham. Ask yourself how many cl\xe2\x80\xa6 https://t.co/TsBMU1dTmD'"
2021-03-11 23:58:31,"b'@SalSports I would have been sick seeing him with New England who could have broken the bank for him.'"
2021-03-11 23:58:31,"b'Bristol\xe2\x80\x99s Malins handed first England start https://t.co/2gJv5HUaOq'"
2021-03-11 23:58:30,"b'RT @BostonConnr: \xe2\x80\x9cCalling all Free Agents, come to New England, immediately\xe2\x80\x9d https://t.co/ReMl6Z8G62'"
2021-03-11 23:58:26,"b'RT @Colin_Cambray: So the WHO have just announced that Asymptomatic transmission does not occur, which we have always known.\nSo why are we\xe2\x80\xa6'"
2021-03-11 23:58:25,"b'@deplorabristol @JustinWelby \xf0\x9f\xa4\xa3What a dumbass\n\nThey can remain stuck in their archaic ways then. In my lifetime they\xe2\x80\xa6 https://t.co/yXpxSCfiq8'"
2021-03-11 23:58:25,"b'@pgammo Is this the most New England tweet of all time?'"
2021-03-11 23:58:24,"b'RT @MButtreaks: Stay mad England'"
2021-03-11 23:58:24,"b'WE\xe2\x80\x99VE GONE INTERNATIONAL! We partnered with Wingate School, an intl school in Mexico City to facilitate our writing\xe2\x80\xa6 https://t.co/ZfxSTkiANT'"
2021-03-11 23:58:24,"b'Max Malins warned he will be \xe2\x80\x98pretty busy\xe2\x80\x99 against France https://t.co/xP5wewk7w6'"
2021-03-11 23:58:23,"b'@zarahsultana Just tried to look at the data on homicides in England and Wales, looks to me that 6 women in every m\xe2\x80\xa6 https://t.co/R8YBDirQUj'"
2021-03-11 23:58:19,"b'RT @heelvsbabyface: OMFG... OMFG... Megan ""I\'m a FUCKING NOBODY"" Markle gave up her CAREER!!!! HER FUCKING CAREER.. so a lowly Prince of En\xe2\x80\xa6'"
2021-03-11 23:58:14,"b""RT @PhysicsWorld: This week's podcast features a meteorite expert @UofGlasgow and a particle physicist @warwickuni https://t.co/8IZvUx8jHS"""
2021-03-11 23:58:12,"b'@Newportfolkfest I hear September in New England is beautiful too'"
2021-03-11 23:58:10,"b'I couldn\xe2\x80\x99t remember who the other New York senator was. I just looked it up and I swear I thought Gillibrand was from a New England state'"
2021-03-11 23:58:10,"b'@qsteph Kate Middleton?\nYou meant to say, Catherine Duchess of Cambridge, future Queen Consort of the King of Engla\xe2\x80\xa6 https://t.co/ecTQL7Paws'"
2021-03-11 23:58:08,"b'RT @Colin_Cambray: So the WHO have just announced that Asymptomatic transmission does not occur, which we have always known.\nSo why are we\xe2\x80\xa6'"
2021-03-11 23:58:06,"b'It\xe2\x80\x99s a bullshit \xe2\x80\x9chistorical\xe2\x80\x9d term anyway, invented by one ruler to create an image of national unity. It was replac\xe2\x80\xa6 https://t.co/4ZckDGF0k0'"
2021-03-11 23:58:05,"b'RT @StopWensumLink: Not sure \xe2\x80\x98gambling\xe2\x80\x99 forms part of our wildlife law? \xe2\x80\x98""We should monitor them and if they don\'t work over a period of ti\xe2\x80\xa6'"
2021-03-11 23:58:04,"b'@433_winger @RafaelH117 pep also lost to Ole 3 consecutive times at home. Ole is like valverde of england'"
2021-03-11 23:58:01,"b'RT @RedJohnBounds: Only in England could a government waste \xc2\xa337bn and the nation collectively shrug so what.'"
2021-03-11 23:57:58,"b'Virimi Vakatawa returns to France XV for key England game https://t.co/f8gEwZEz1F'"
2021-03-11 23:57:58,"b'RT @TheHinduSports: #England captain #EoinMorgan expects team to gain from Indian experience\nhttps://t.co/QPvoJKD3KY'"
2021-03-11 23:57:55,"b'England drop Elliot Daly for France Six Nations clash https://t.co/KjpJGRDXIn'"
2021-03-11 23:57:54,"b'RT @DraftLordSports: Even Plan B for the Patriots under center in 2020 is better than the return of Cam Newton. But who is Plan B? Read and\xe2\x80\xa6'"
2021-03-11 23:57:54,"b""@nuanceexists lmao it's a screencap from dhoom 2, in which the main character, an international thief, disguises hi\xe2\x80\xa6 https://t.co/mXsdFs791f"""
2021-03-11 23:57:54,"b'RT @anarchopac: Kropotkin on living in England in 1882: ""better a French prison than this grave.""'"
2021-03-11 23:57:52,"b'@AndrewRTDavies @WalesOnline Will Welsh businesses get COVID-19 testing kits like businesses in England?'"
2021-03-11 23:57:52,"b'RT @lolsob: @sassycrass Yes, textbooks gloss over that and how many people they sold. Also not emphasized: Puritans wanted to leave England\xe2\x80\xa6'"
2021-03-11 23:57:51,"b'RT @PhantomPower14: Dido Harding and UK Govt\xe2\x80\x99s \xc2\xa337 Billion on \xe2\x80\x98failed\xe2\x80\x99 Test and Trace \n - \xc2\xa33B more than Scottish Budget\n- Equal to England\xe2\x80\x99\xe2\x80\xa6'"
2021-03-11 23:57:50,"b""RT @FENNERGY: I'm tired of my country\nI'm tired of its people\nI'm tired of its endless hate\nI'm so fucking tired of England"""
2021-03-11 23:57:44,"b'Kirsty MacColl - A New England https://t.co/jEhP6h4PTh via @YouTube'"
2021-03-11 23:57:41,"b'RT @davidschneider: FUN FACT. \nIt would take over 5 years for a nurse\xe2\x80\x99s proposed pay increase to match what a consultant on the failed Test\xe2\x80\xa6'"
2021-03-11 23:57:40,"b'@andyhebb @SWiltshireGlass @DorsetTourAwds @jurassic_coast @DorsetTourism @england_coast @coastmag @MetroUK\xe2\x80\xa6 https://t.co/IQJx8WcqU7'"
2021-03-11 23:57:29,"b'@DY3RS3V3 I saw them on that tour at Sheffield City Hall , England . I even  stage dived (anyone remember that) put\xe2\x80\xa6 https://t.co/snvi9oA5pv'"
2021-03-11 23:57:23,"b'RT @jchatterleyCNN: ""The pandemic has been a real game-changer for the #cannabis industry.""\n\n@Boris_Jordan Chairman @Curaleaf_Inc sees majo\xe2\x80\xa6'"
2021-03-11 23:57:18,"b'RT @HalilovicSZN: Manchester United is the biggest club in England don\xe2\x80\x99t get it twisted.'"
2021-03-11 23:57:17,"b""@bigrednd76 Can I retweet if I don't give a double shit about O?  But with my family from England  I still give a shit about the Queen."""
2021-03-11 23:57:17,"b'@outstndnbrandon Probably bout $40 million! The new england area be fucking me up all them small ass borders'"
2021-03-11 23:57:16,"b""RT @BBCNewsnight: Elections are taking in place in May across nearly every part of Great Britain.\n\nIt's the first election for Keir Starmer\xe2\x80\xa6"""
2021-03-11 23:57:08,"b'RT @PopsHenroin: 2/3\n\nThe worst part is I can\xe2\x80\x99t even visit her grave. \nI can\xe2\x80\x99t go to England and visit where she\xe2\x80\x99s buried. \nAnd that is...\xe2\x80\xa6'"
2021-03-11 23:57:06,"b'RT @Colin_Cambray: So the WHO have just announced that Asymptomatic transmission does not occur, which we have always known.\nSo why are we\xe2\x80\xa6'"
2021-03-11 23:57:06,"b'RT @Colin_Cambray: So the WHO have just announced that Asymptomatic transmission does not occur, which we have always known.\nSo why are we\xe2\x80\xa6'"
2021-03-11 23:57:03,"b'RT @Reflog_18: So both the New England Patriots and the Duke Blue Devils didn\xe2\x80\x99t make the postseason. https://t.co/EIJmgTXE1q'"
2021-03-11 23:56:59,"b'RT @ClareCraigPath: Highest NHS waiting lists since records began https://t.co/vZXAbLtKgu'"
2021-03-11 23:56:59,"b""RT @Keeptheban_: This is what the hunts don't want you to see. Yet another poor animal ripped to pieces by out of control hunting hounds ra\xe2\x80\xa6"""
2021-03-11 23:56:57,"b'@Wicked_Dinosaur Serendipity (2011) ~ John Cusack &amp; Kate Beckinsale'"
2021-03-11 23:56:55,"b""@kian1508 @PSGprotector I mean he could have took the England squad, he's got the nationality after all \xf0\x9f\x98\x8f\n\nWouldn't\xe2\x80\xa6 https://t.co/jsdp7REU69"""
2021-03-11 23:56:55,"b'RT @LP80870: This sheep lives near me in England. https://t.co/KgZnHmyZdK'"
2021-03-11 23:56:54,"b'@luxurytravel I was 2.. England.'"
2021-03-11 23:56:53,"b'RT @MSoundslike: Some happy news for a change: Congratulations \xe2\x81\xa6@LBliss8\xe2\x81\xa9 !\nWatford\xe2\x80\x99s favourite Son!\nStatue next!\n#WatfordFC \n\xe2\x81\xa6@verulamspor\xe2\x80\xa6'"
2021-03-11 23:56:49,"b'RT @anotherJon: Health economists have calculated that the 15bn km the Dutch cycle annually recoups them \xe2\x82\xac19 billion every year. Key to ach\xe2\x80\xa6'"
2021-03-11 23:56:49,"b'Oh ur from England? You all have great muffins'"
2021-03-11 23:56:45,"b'RT @indyforscots: @PoliticsForAlI @Telegraph So a English nationalist Westminster gets to decide if Scotland gets to leave a voluntary unio\xe2\x80\xa6'"
2021-03-11 23:56:44,"b'@deplorable111 @HeartBlm @Reuters Yes it does. A lot of scientific evidence.(Israel, Scotland, England, France)...\xe2\x80\xa6 https://t.co/fUbKM62ESR'"
2021-03-11 23:56:43,"b'In case this was ever a question. \n\nAnd no Massachusetts, your \xe2\x80\x9cmoderate\xe2\x80\x9d governor is no different, especially when\xe2\x80\xa6 https://t.co/dXsS2IOqzX'"
